iter	MultiClass	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9
612	0.01524977076	1	0.9996994289	0.999641962	0.9956896552	0.9913606911	0.992	0.9983757445	1	1	1
613	0.01520591686	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
614	0.01513401906	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
615	0.01511846179	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
616	0.01509984388	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
617	0.0150831648	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
618	0.01506290371	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
619	0.01505226932	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
620	0.01502630104	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
621	0.01500432096	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
622	0.01496311435	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
623	0.01494488563	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
624	0.01490703458	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
625	0.01483214548	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
626	0.01482265382	1	0.9996994289	0.999641962	0.9956896552	0.9935344828	0.9942726231	0.9983757445	1	1	1
627	0.01480665816	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
628	0.01476683193	1	0.9996994289	0.999641962	0.9956896552	0.9935344828	0.9942726231	0.9983757445	1	1	1
629	0.01470873638	1	0.9996994289	0.999641962	0.9956896552	0.9935344828	0.9942726231	0.9983757445	1	1	1
630	0.01467149958	1	0.9996994289	0.999641962	0.9956896552	0.9924487594	0.9931350114	0.9983757445	1	1	1
631	0.01465617806	1	0.9996994289	0.999641962	0.9978494624	0.9924487594	0.9931350114	0.9989165764	1	1	1
632	0.01463080246	1	0.9996994289	0.999641962	0.9978494624	0.9924487594	0.9931350114	0.9989165764	1	1	1
633	0.0146032719	1	0.9996994289	0.999641962	0.9978494624	0.9924487594	0.9931350114	0.9989165764	1	1	1
634	0.01458085841	1	0.9996994289	0.999641962	0.9978494624	0.9924487594	0.9931350114	0.9989165764	1	1	1
635	0.01456343511	1	0.9996994289	0.999641962	0.9978494624	0.9924487594	0.9931350114	0.9989165764	1	1	1
636	0.01449578494	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
637	0.01448469086	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
638	0.01447192469	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
639	0.01445189045	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
640	0.01444786316	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
641	0.01441868405	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
642	0.01440345946	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
643	0.01438807744	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
644	0.01435731557	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
645	0.01434767143	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
646	0.0143388129	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
647	0.0143302476	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
648	0.014303424	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
649	0.01425650634	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
650	0.01423944173	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
651	0.01421949699	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
652	0.01421507824	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
653	0.01418502953	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
654	0.01417447229	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
655	0.01415560266	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
656	0.01412874151	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
657	0.01410939585	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
658	0.01406305875	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
659	0.01405800077	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
660	0.01405406172	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
661	0.01402732135	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
662	0.01400861589	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
663	0.01399350636	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
664	0.01398395498	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
665	0.01395790825	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
666	0.01394223691	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
667	0.01392947677	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
668	0.01392057795	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
669	0.01386203046	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
670	0.01382620374	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
671	0.01381072797	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
672	0.01379828628	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
673	0.0137792548	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
674	0.01375303801	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
675	0.0137312794	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
676	0.01371828648	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
677	0.01369268012	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
678	0.01366295365	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
679	0.01361731501	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
680	0.0136108115	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
681	0.01358596998	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
682	0.01356387543	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
683	0.01352131437	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
684	0.01349485301	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
685	0.01345327335	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
686	0.01342292429	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
687	0.01341700258	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
688	0.01340136797	1	0.9996994289	0.999641962	0.9978494624	0.9935344828	0.9942726231	0.9989165764	1	1	1
689	0.01335088093	1	0.9996994289	1	1	0.9946178687	0.9942726231	0.9994579946	1	1	1
690	0.01331221138	1	0.9996994289	1	1	0.9946178687	0.9942726231	0.9994579946	1	1	1
691	0.01329613373	1	0.9996994289	1	1	0.9946178687	0.9942726231	0.9994579946	1	1	1
692	0.01328399014	1	0.9996994289	1	1	0.9946178687	0.9942726231	0.9994579946	1	1	1
693	0.01325142444	1	0.9996994289	1	1	0.9946178687	0.9942726231	0.9994579946	1	1	1
694	0.01323101715	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
695	0.01319538225	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
696	0.01317356519	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
697	0.01312296251	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
698	0.01309514935	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
699	0.01307322484	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
700	0.0130671073	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
701	0.01303028199	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
702	0.01301326635	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
703	0.01299449602	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
704	0.01295826747	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
705	0.01293473405	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
706	0.01291768209	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
707	0.012913201	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
708	0.01290836164	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
709	0.01290076876	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
710	0.01287531169	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
711	0.01286556937	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
712	0.01284717575	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
713	0.0128404165	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
714	0.01281828629	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
715	0.01278087085	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
716	0.01272505773	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
717	0.01272083543	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
718	0.01270632526	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
719	0.01268464178	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
720	0.01267044986	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
721	0.0126400066	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
722	0.01263679557	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
723	0.01259939846	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
724	0.01256726328	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
725	0.0125344997	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
726	0.01251652029	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
727	0.01250821139	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
728	0.01242991093	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
729	0.01242225374	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
730	0.01237904358	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
731	0.01237806239	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
732	0.01236887317	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
733	0.01236525101	1	0.9996994289	1	1	0.9956989247	0.9942726231	1	1	1	1
734	0.01232714894	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
735	0.01232224813	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
736	0.01229170388	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
737	0.01227600785	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
738	0.01224857225	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
739	0.01222735258	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
740	0.01220461541	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
741	0.01218156503	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
742	0.01214335375	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
743	0.01213820428	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
744	0.01211769512	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
745	0.01207903098	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
746	0.01206865701	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
747	0.01205018027	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
748	0.01203620767	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
749	0.01203194798	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
750	0.01202514705	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
751	0.0120210473	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
752	0.01200102015	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
753	0.01198126962	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
754	0.01192725101	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
755	0.01189340412	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
756	0.01185612176	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
757	0.01184167891	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
758	0.01182230751	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
759	0.01177587742	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
760	0.01175898447	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
761	0.01174593017	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
762	0.01172777637	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
763	0.01171363856	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
764	0.011697139	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
765	0.01169104187	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
766	0.01166717992	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
767	0.01166670819	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
768	0.0116276753	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
769	0.011611332	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
770	0.01158945234	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
771	0.01156504563	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
772	0.01154038516	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
773	0.01153306136	1	0.9996994289	1	1	0.9967776584	0.995412844	1	1	1	1
774	0.01150501078	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
775	0.01149113513	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
776	0.01146101543	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
777	0.01143646209	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
778	0.01138582851	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
779	0.01137526425	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
780	0.01136104363	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
781	0.01135188089	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
782	0.01130974408	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
783	0.01128560643	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
784	0.01127994436	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
785	0.0112181662	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
786	0.01118449952	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
787	0.01115962688	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
788	0.01113795748	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
789	0.01113197374	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
790	0.01111482682	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
791	0.01110122398	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
792	0.01108151456	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
793	0.0110803323	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
794	0.01104103562	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
795	0.01102663278	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
796	0.0110060467	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
797	0.01099285005	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
798	0.01097023412	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
799	0.01094920444	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
800	0.01093473057	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
801	0.01091731688	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
802	0.01090520564	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
803	0.01090017286	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
804	0.01087411697	1	1	1	1	0.9967776584	0.9965556831	1	1	1	1
805	0.01082362474	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
806	0.01081785361	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
807	0.01080850544	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
808	0.0107869628	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
809	0.01077337421	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
810	0.01074746269	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
811	0.01072815036	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
812	0.01070695568	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
813	0.01069662294	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
814	0.01068761206	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
815	0.01067501663	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
816	0.01064419361	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
817	0.01063633654	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
818	0.01063338476	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
819	0.01062449835	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
820	0.01061318304	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
821	0.01059323965	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
822	0.01058985827	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
823	0.01056291337	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
824	0.01053323577	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
825	0.01052802524	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
826	0.01051982942	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
827	0.01051003001	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
828	0.01049380898	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
829	0.01046657989	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
830	0.01043959117	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
831	0.01043525756	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
832	0.01041486715	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
833	0.01040700142	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
834	0.01040081563	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
835	0.01039282806	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
836	0.01035549232	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
837	0.01032367205	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
838	0.01030658775	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
839	0.0102963674	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
840	0.01026519934	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
841	0.01024918176	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
842	0.0102364715	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
843	0.01023154689	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
844	0.01022216472	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
845	0.01020548056	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
846	0.01019583137	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
847	0.0101644443	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
848	0.0101460368	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
849	0.01014030613	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
850	0.01013455148	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
851	0.01012201976	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
852	0.01010584246	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
853	0.01008944022	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
854	0.01005437189	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
855	0.01003018344	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
856	0.01001926894	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
857	0.0100044844	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
858	0.009998670792	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
859	0.009974067864	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
860	0.00996274022	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
861	0.009956327158	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
862	0.009939587257	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
863	0.009917367649	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
864	0.009906839255	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
865	0.009895793018	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
866	0.009888568215	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
867	0.009876727204	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
868	0.009858407024	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
869	0.009842371124	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
870	0.009828504011	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
871	0.009800116675	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
872	0.009789680246	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
873	0.009771763168	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
874	0.009759684049	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
875	0.009748408953	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
876	0.009737912701	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
877	0.009726458674	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
878	0.009709837653	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
879	0.00969954439	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
880	0.009694584646	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
881	0.009683672346	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
882	0.009673590193	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
883	0.009669563765	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
884	0.009653271332	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
885	0.009651027222	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
886	0.009642590422	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
887	0.009633479419	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
888	0.009622212193	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
889	0.00961790063	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
890	0.009602692665	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
891	0.00959546874	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
892	0.009590523182	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
893	0.009570914338	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
894	0.009552238055	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
895	0.00952893425	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
896	0.009521308544	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
897	0.009518109774	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
898	0.009495212567	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
899	0.00947939016	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
900	0.009471836679	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
901	0.009459581704	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
902	0.009450396393	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
903	0.009426016306	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
904	0.009419796735	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
905	0.009394893406	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
906	0.009388100459	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
907	0.009384274944	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
908	0.009382901525	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
909	0.009366039415	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
910	0.009352236013	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
911	0.00933532661	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
912	0.009315557625	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
913	0.009296615487	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
914	0.009286006204	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
915	0.009282642168	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
916	0.009264430861	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
917	0.009253609146	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
918	0.009237554275	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
919	0.009232965723	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
920	0.00923141461	1	1	1	1	0.9978540773	0.9977011494	1	1	1	1
